,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,iBAQ SPORO1,iBAQ SPORO2,iBAQ SPORO3,iBAQ WALL1,iBAQ WALL2,iBAQ WALL3,iBAQ SPORO4,iBAQ SPORO5,iBAQ SPORO6,iBAQ WALL4,iBAQ WALL5,iBAQ WALL6,log_sum,FDR2,Prediction,SP(Sec/SPI),OTHER,CS Position
cgd8_2150-RA-p1,1531,0.139985,0.85105,+,0.06958589274655017,0.8539184983663343,0.139985,Proliferating cell nuclear antigen,2531900.0,1248700.0,2036700.0,6105900.0,5766300.0,8409100.0,70704000.0,59432000.0,77781000.0,4228200.0,3472500.0,2292400.0,7.308224065105178,-0.85105,OTHER,0.0020989999999999997,0.997901,
cgd5_2670-RA-p1,1532,0.138984,0.8516799999999999,+,0.06926485934020614,0.85703519335502,0.138984,Alcohol dehydrogenase,1339400.0,1549400.0,1162200.0,2552000.0,3377900.0,4183600.0,58265000.0,55036000.0,52572000.0,3791400.0,3842400.0,4217500.0,7.203868380901779,-0.8516799999999999,OTHER,0.002999,0.997001,
cgd8_1760-RA-p1,1533,0.137748,0.8531200000000001,-,0.06853195859913148,-0.8609146980679698,-0.137748,Ubiquitin-like domain containing protein,220080.0,215840.0,99634.0,672040.0,671110.0,965910.0,24433000.0,20002000.0,23149000.0,1415400.0,1210800.0,1499600.0,6.7932921149418535,-0.8531200000000001,SP(Sec/SPI),0.9871200000000001,0.01288,CS pos: 21-22. TES-QN. Pr: 0.5404
cgd8_1810-RA-p1,1534,0.135762,0.85556,-,0.06729291545963184,-0.8672217727634073,-0.135762,Surfeit locus protein 6,0.0,0.0,0.0,129570.0,90289.0,253310.0,2768600.0,2368000.0,2851700.0,469880.0,0.0,0.0,5.871735814073752,-0.85556,OTHER,0.004435000000000001,0.9955649999999999,
cgd7_3180-RA-p1,1535,0.135716,0.85556,-,0.06729291545963184,-0.8673689489350215,-0.135716,Chaperonin Cpn60/TCP-1,3367000.0,3103300.0,1999400.0,1284900.0,1686500.0,2709100.0,72657000.0,53616000.0,64590000.0,46253000.0,30786000.0,34555000.0,7.421339540930748,-0.85556,OTHER,0.000591,0.999409,
cgd1_2460-RA-p1,1536,0.13552,0.85556,-,0.06729291545963184,-0.8679966070133683,-0.13552,Uncharacterized protein,0.0,0.0,0.0,160810.0,124910.0,144470.0,687250.0,473070.0,0.0,0.0,0.0,0.0,5.122355157940345,-0.85556,OTHER,0.000562,0.9994379999999999,
cgd2_410-RA-p1,1537,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Signal peptide containing protein,0.0,0.0,0.0,312580.0,200810.0,0.0,6153900.0,4870600.0,5655200.0,0.0,0.0,0.0,6.156172690520182,-0.85675,SP(Sec/SPI),0.9314370000000001,0.068563,CS pos: 20-21. FLS-FE. Pr: 0.4066
cgd5_4170-RA-p1,1538,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,PP2C like protein phosphatase,0.0,0.0,0.0,38332.0,78207.0,0.0,3135100.0,2788100.0,3366300.0,0.0,0.0,0.0,5.894225529069398,-0.85675,OTHER,0.001038,0.9989620000000001,
cgd7_1820-RA-p1,1539,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,TRAPPC3,0.0,0.0,0.0,0.0,455150.0,429360.0,1423800.0,1004200.0,1304200.0,0.0,0.0,0.0,5.585151349024349,-0.85675,OTHER,0.000589,0.999411,
cgd5_3680-RA-p1,1540,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,WD40-repeat-containing protein,0.0,0.0,0.0,21603.0,69294.0,0.0,639650.0,828880.0,675450.0,0.0,0.0,0.0,5.270072379992489,-0.85675,OTHER,0.000708,0.999292,
cgd2_250-RA-p1,1541,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Vacuolar (H+)-ATPase G subunit,0.0,0.0,0.0,474830.0,0.0,199760.0,4652300.0,1803200.0,1341900.0,0.0,0.0,0.0,5.848804188428175,-0.85675,OTHER,0.000363,0.9996370000000001,
cgd8_5340-RA-p1,1542,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized Secreted Protein,0.0,0.0,0.0,242340.0,197490.0,0.0,6308900.0,3983700.0,4499600.0,0.0,0.0,0.0,6.103576540351337,-0.85675,SP(Sec/SPI),0.9873290000000001,0.012671,CS pos: 22-23. ASA-LD. Pr: 0.8786
cgd4_2840-RA-p1,1543,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,unspecified product,0.0,0.0,0.0,381440.0,506570.0,0.0,2286200.0,853190.0,831010.0,0.0,0.0,0.0,5.607312915970297,-0.85675,OTHER,0.000139,0.9998610000000001,
cgd7_3650-RA-p1,1544,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,E2F/DP family winged-helix DNA-binding protein,0.0,0.0,0.0,0.0,47845.0,67441.0,3175200.0,2859900.0,2949600.0,0.0,0.0,0.0,5.879859478127598,-0.85675,OTHER,0.0014349999999999999,0.9985649999999999,
cgd7_4510-RA-p1,1545,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,ABC transporter,0.0,0.0,0.0,0.0,7639.2,66238.0,172310.0,146630.0,121600.0,0.0,0.0,0.0,4.632134235136438,-0.85675,OTHER,0.000384,0.999616,
cgd6_4110-RA-p1,1546,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein with Armadillo-like helical,0.0,0.0,0.0,14130.0,32065.0,0.0,6662300.0,4572600.0,3767700.0,0.0,0.0,0.0,6.098320480074783,-0.85675,OTHER,0.000667,0.999333,
cgd4_3460-RA-p1,1547,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein,0.0,0.0,0.0,0.0,7970.9,23552.0,3275900.0,1918200.0,1736800.0,0.0,0.0,0.0,5.763579152900415,-0.85675,SP(Sec/SPI),0.767804,0.232196,CS pos: 22-23. LQG-HF. Pr: 0.1462
cgd6_2600-RA-p1,1548,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein,0.0,0.0,0.0,8312.0,0.0,53616.0,4248500.0,3271600.0,4347000.0,0.0,0.0,0.0,5.997423811919943,-0.85675,OTHER,0.000918,0.999082,
cgd8_5020-RA-p1,1549,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Carbohydrate binding module family 20,0.0,0.0,0.0,288420.0,0.0,143390.0,1738900.0,7819700.0,3954900.0,0.0,0.0,0.0,6.065246926895998,-0.85675,OTHER,0.000148,0.9998520000000001,
cgd2_1420-RA-p1,1550,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,DnaJ domain containing protein,0.0,0.0,0.0,67150.0,59940.0,0.0,259380.0,294030.0,286430.0,0.0,0.0,0.0,4.906213788827395,-0.85675,OTHER,0.001152,0.998848,
cgd3_1630-RA-p1,1551,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein,0.0,0.0,0.0,0.0,244640.0,463810.0,14095000.0,12036000.0,6375500.0,0.0,0.0,0.0,6.442152356966871,-0.85675,OTHER,0.0028079999999999997,0.997192,
cgd3_100-RA-p1,1552,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein,0.0,0.0,0.0,0.0,51991.0,69249.0,658140.0,913470.0,766540.0,0.0,0.0,0.0,5.311646156793511,-0.85675,OTHER,0.353653,0.646347,
cgd6_3540-RA-p1,1553,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Exosomal RNAse PH,0.0,0.0,0.0,0.0,136560.0,89059.0,2039400.0,1207600.0,647420.0,0.0,0.0,0.0,5.535720081006051,-0.85675,OTHER,0.001812,0.998188,
cgd8_2100-RA-p1,1554,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,PH/NUP50/RAN binding domain containing protein,0.0,0.0,0.0,66519.0,0.0,160970.0,7734800.0,6859200.0,6350800.0,0.0,0.0,0.0,6.246586567395951,-0.85675,OTHER,0.0006129999999999999,0.999387,
cgd1_930-RA-p1,1555,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,U2 snrnp-specific A protein,0.0,0.0,0.0,256350.0,450020.0,0.0,2374800.0,2427100.0,2081100.0,0.0,0.0,0.0,5.801024480193126,-0.85675,OTHER,0.000637,0.9993629999999999,
Cgd2_1810-RA-p1,1556,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Inositol monophosphatase-like protein,0.0,0.0,0.0,41263.0,41710.0,0.0,1349900.0,1116500.0,1380800.0,0.0,0.0,0.0,5.515230421704832,-0.85675,OTHER,0.000244,0.999756,
cgd3_2880-RA-p1,1557,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein with Leucine-rich repeat,0.0,0.0,0.0,52081.0,47040.0,0.0,405130.0,49248.0,353900.0,0.0,0.0,0.0,4.878617050267957,-0.85675,OTHER,0.006227,0.9937729999999999,
cgd2_3290-RA-p1,1558,0.13552,0.85675,+,0.06668990804879674,0.8679966070133683,0.13552,Uncharacterized protein,0.0,0.0,0.0,185520.0,113970.0,0.0,10186000.0,8995800.0,9114300.0,0.0,0.0,0.0,6.377117815531024,-0.85675,SP(Sec/SPI),0.993944,0.006056000000000001,CS pos: 23-24. VNA-ND. Pr: 0.9593
cgd7_4480-RA-p1,1559,0.133012,0.85675,+,0.06668990804879674,0.8761091763359955,0.133012,RNA recognition motif domain containing protein,0.0,0.0,0.0,139180.0,164120.0,0.0,10946000.0,9216900.0,7130600.0,0.0,182910.0,0.0,6.364546461658611,-0.85675,OTHER,0.000681,0.9993190000000001,
cgd2_370-RA-p1,1560,0.13277,0.85675,+,0.06668990804879674,0.8769000447444257,0.13277,ARM repeats containing protein,620690.0,514120.0,1218400.0,1757300.0,2612900.0,1632600.0,25481000.0,15900000.0,14450000.0,1221700.0,1227600.0,1054900.0,6.7513510312587695,-0.85675,OTHER,0.001405,0.9985950000000001,
cgd4_540-RA-p1,1561,0.132357,0.85675,+,0.06668990804879674,0.8782530851070105,0.132357,V-type proton ATPase subunit C,962460.0,1381200.0,1374700.0,1107800.0,1256500.0,2203600.0,34252000.0,39906000.0,38556000.0,5847800.0,4703800.0,5110400.0,7.056467352377778,-0.85675,OTHER,0.0005769999999999999,0.999423,
cgd5_1640-RA-p1,1562,0.13229200000000002,0.85675,-,0.06668990804879674,-0.8784664177996814,-0.13229200000000002,MORN repeat containing protein,18424000.0,12300000.0,13752000.0,14339000.0,16015000.0,23819000.0,180890000.0,164150000.0,161840000.0,35493000.0,32313000.0,22027000.0,7.763029707712276,-0.85675,OTHER,0.004354,0.9956459999999999,
cgd8_730-RA-p1,1563,0.130116,0.85675,-,0.06668990804879674,-0.8856692961789123,-0.130116,Modulator of levamisole receptor-1,1820500.0,2047700.0,1850800.0,8192500.0,7850700.0,10844000.0,94051000.0,93980000.0,97302000.0,6714000.0,4835300.0,5296000.0,7.445584096582147,-0.85675,SP(Sec/SPI),0.9731770000000001,0.026823000000000003,CS pos: 22-23. ISG-IK. Pr: 0.8085
cgd1_1140-RA-p1,1564,0.12973900000000002,0.85675,-,0.06668990804879674,-0.8869294538403197,-0.12973900000000002,Acyl-CoA-binding protein ACBP with Ankyrin repeat,153660.0,352370.0,216700.0,1214500.0,1254300.0,1097400.0,12736000.0,6227800.0,5450100.0,440860.0,393670.0,442900.0,6.397654148844745,-0.85675,OTHER,0.001227,0.9987729999999999,
cgd8_5360-RA-p1,1565,0.129696,0.85675,+,0.06668990804879674,0.887073417938401,0.129696,Uncharacterized protein,710040.0,105520.0,317540.0,992730.0,2730900.0,1807100.0,42607000.0,62528000.0,64532000.0,0.0,0.0,0.0,7.167147005720241,-0.85675,OTHER,0.18876600000000002,0.811234,
cgd4_200-RA-p1,1566,0.126331,0.85675,+,0.06668990804879674,0.8984900660957804,0.126331,Uncharacterized Protein,215010.0,125430.0,54433.0,780940.0,549460.0,852030.0,9027200.0,6692200.0,4495000.0,0.0,0.0,0.0,6.278595530904156,-0.85675,OTHER,0.00023799999999999998,0.999762,
cgd5_2060-RA-p1,1567,0.125212,0.85772,+,0.06619899963426898,0.90235404745111,0.125212,Uncharacterized protein,0.0,27079.0,0.0,35571.0,29948.0,17101.0,8783800.0,8734400.0,7514700.0,0.0,0.0,0.0,6.321228922808191,-0.85772,SP(Sec/SPI),0.9958040000000001,0.004196,CS pos: 21-22. GNG-EN. Pr: 0.6540
cgd2_3240-RA-p1,1568,0.12484,0.85777,-,0.0661737101093765,-0.9036462400067049,-0.12484,Arf GTPase activating protein,1300900.0,1143400.0,1151100.0,2399300.0,3849500.0,3143600.0,58331000.0,48947000.0,56927000.0,3754600.0,4994800.0,5214800.0,7.202208960077814,-0.85777,OTHER,0.000712,0.999288,
cgd3_2470-RA-p1,1569,0.12425499999999999,0.8581700000000001,+,0.06597144690784272,0.9056861263071527,0.12425499999999999,Eukaryotic translation initiation factor 3 subunit J,0.0,0.0,0.0,0.0,446880.0,142430.0,6839700.0,12410000.0,11555000.0,0.0,0.0,264350.0,6.421307167277253,-0.8581700000000001,OTHER,0.000625,0.999375,
cgd4_1350-RA-p1,1570,0.123682,0.8586299999999999,+,0.06573896062081123,0.9076935006092803,0.123682,"RCC1/WD40/YVTN/Zinc finger, RanBP2-type containing protein",83023.0,113550.0,31734.0,487900.0,581070.0,927580.0,16013000.0,13191000.0,13129000.0,125880.0,108800.0,63919.0,6.572643711999054,-0.8586299999999999,OTHER,0.0021030000000000003,0.9978969999999999,
cgd6_2640-RA-p1,1571,0.12046199999999999,0.86325,+,0.0634108657177921,0.9191499306245677,0.12046199999999999,Major facilitator superfamily protein,30425.0,36627.0,0.0,123120.0,126100.0,337280.0,667180.0,469390.0,544790.0,0.0,0.0,0.0,5.289089271130912,-0.86325,OTHER,0.0011099999999999999,0.99889,
cgd7_2260-RA-p1,1572,0.12040799999999999,0.86325,-,0.0634108657177921,-0.9193446572606425,-0.12040799999999999,Uncharacterized protein,403130.0,585280.0,296690.0,697320.0,953000.0,1621200.0,9988600.0,7459000.0,6111900.0,907200.0,634220.0,502250.0,6.400247067205857,-0.86325,OTHER,0.0058390000000000004,0.9941610000000001,
cgd6_3380-RA-p1,1573,0.12034500000000001,0.86325,-,0.0634108657177921,-0.9195719487418237,-0.12034500000000001,eRF1,1001000.0,867420.0,684930.0,1387400.0,1753700.0,3975600.0,26033000.0,23343000.0,20912000.0,2703300.0,1870400.0,1542500.0,6.855692001160855,-0.86325,OTHER,0.000688,0.9993120000000001,
cgd4_990-RA-p1,1574,0.11907999999999999,0.86388,-,0.06309436298406816,-0.9241611740253128,-0.11907999999999999,Serine/threonine protein kinase,43011.0,127000.0,34569.0,0.0,77175.0,120380.0,4399000.0,5852000.0,4042900.0,2418300.0,1681600.0,1979200.0,6.238362608529561,-0.86388,OTHER,0.00031,0.99969,
cgd7_4190-RA-p1,1575,0.11869400000000001,0.8640399999999999,-,0.0630140180527467,-0.925571234143566,-0.11869400000000001,Cation-transporting P-type Atpase,1383100.0,1276000.0,1035700.0,1904900.0,1816300.0,3338600.0,72941000.0,54665000.0,47065000.0,6731600.0,4903800.0,7230400.0,7.2310688385918835,-0.8640399999999999,OTHER,0.001685,0.998315,
cgd2_1850-RA-p1,1576,0.117947,0.86477,-,0.06264763280061862,-0.9283131009845332,-0.117947,Stress-induced protein sti1-like protein with TPR repeat,441670.0,710950.0,254250.0,1646700.0,2031400.0,2545800.0,53926000.0,76921000.0,55160000.0,3572800.0,3775900.0,2913100.0,7.2302350638559485,-0.86477,OTHER,0.000471,0.9995290000000001,
cgd5_320-RA-p1,1577,0.117173,0.8655,+,0.062281556382736025,0.9311724506208663,0.117173,Phospholipase/carboxylesterase/thioesterase,48341.0,0.0,0.0,47847.0,112220.0,44367.0,17797000.0,16502000.0,15432000.0,0.0,0.0,0.0,6.61964780685841,-0.8655,SP(Sec/SPI),0.932995,0.067005,CS pos: 17-18. VYS-KN. Pr: 0.8429
cgd8_4430-RA-p1,1578,0.116752,0.86574,-,0.06216126986156738,-0.9327356710914078,-0.116752,"Translation initiation factor IF2/IF5, zinc-binding",2649300.0,1822700.0,1522700.0,4043600.0,4734000.0,6358900.0,47972000.0,42569000.0,56305000.0,4381600.0,2837700.0,4880700.0,7.176277483201596,-0.86574,OTHER,0.0005139999999999999,0.9994860000000001,
cgd2_3090-RA-p1,1579,0.114699,0.86866,-,0.060700446128320436,-0.9404403684664314,-0.114699,Uncharacterized protein,4725400.0,3113900.0,3253300.0,7046800.0,10245000.0,15760000.0,217850000.0,190050000.0,199700000.0,14106000.0,18397000.0,13314000.0,7.764401194582721,-0.86866,SP(Sec/SPI),0.9765440000000001,0.023456,CS pos: 20-21. VHS-LS. Pr: 0.7184
cgd2_210-RA-p1,1580,0.112907,0.87126,+,0.05940383531637845,0.9472791318825378,0.112907,Glycerol-3-phosphate dehydrogenase [NAD(+)],2038700.0,2080300.0,2450400.0,2961100.0,5272500.0,5915800.0,47712000.0,64734000.0,44743000.0,5371400.0,3876200.0,5223100.0,7.204975288114117,-0.87126,OTHER,0.024950999999999997,0.9750489999999999,
cgd7_1090-RA-p1,1581,0.11265599999999999,0.87126,-,0.05940383531637845,-0.9482456730258202,-0.11265599999999999,Nuclear transport factor 2 domain containing protein,959790.0,983670.0,914620.0,1141100.0,1172900.0,1631300.0,23811000.0,29477000.0,25978000.0,3343500.0,3974000.0,3645600.0,6.907735885369695,-0.87126,OTHER,0.002607,0.997393,
cgd8_10-RA-p1,1582,0.11202100000000001,0.8717299999999999,+,0.05916986055559744,0.9507005547475901,0.11202100000000001,Uncharacterized protein,189470.0,123920.0,87363.0,595060.0,1507700.0,924490.0,11842000.0,14564000.0,13290000.0,122060.0,0.0,0.0,6.556765330604043,-0.8717299999999999,OTHER,0.000683,0.999317,
cgd3_1290-RA-p1,1583,0.11161300000000002,0.8719299999999999,-,0.059070335047409606,-0.9522852184857501,-0.11161300000000002,14-3-3 domain containing protein,17904000.0,24893000.0,13843000.0,31050000.0,36172000.0,43982000.0,439630000.0,396400000.0,438170000.0,44907000.0,38200000.0,42765000.0,8.116141545901765,-0.8719299999999999,OTHER,0.000515,0.9994850000000001,
cgd3_2090-RA-p1,1584,0.11149,0.8719299999999999,-,0.059070335047409606,-0.9527640845403188,-0.11149,40S ribosomal protein Sae,69050000.0,58760000.0,52395000.0,43582000.0,63126000.0,80987000.0,586440000.0,717430000.0,760640000.0,132730000.0,152050000.0,110870000.0,8.372307373148132,-0.8719299999999999,OTHER,0.0007059999999999999,0.999294,
cgd2_3110-RA-p1,1585,0.110325,0.8731899999999999,+,0.058443848268289855,0.9573260638807698,0.110325,Uncharacterized protein,7773000.0,7953600.0,6625700.0,5915700.0,6642100.0,7807900.0,141660000.0,112190000.0,101840000.0,24691000.0,20683000.0,20602000.0,7.587696001988301,-0.8731899999999999,SP(Sec/SPI),0.9935360000000001,0.006464,CS pos: 19-20. VYS-FD. Pr: 0.7022
cgd3_920-RA-p1,1586,0.109072,0.8750899999999999,-,0.057500851559782,-0.9622867233456189,-0.109072,Calmodulin-domain protein kinase 1,1242100.0,1230200.0,1216000.0,1332600.0,1361600.0,2119500.0,63345000.0,75176000.0,63257000.0,10359000.0,10271000.0,9026900.0,7.3009157973934755,-0.8750899999999999,OTHER,0.0034189999999999997,0.9965809999999999,
cgd2_1870-RA-p1,1587,0.107652,0.87705,+,0.056530216830138244,0.9679778972766736,0.107652,Guanine nucleotide-binding protein,10832000.0,11399000.0,8932900.0,18545000.0,21625000.0,31277000.0,248690000.0,308970000.0,304190000.0,28380000.0,19895000.0,28022000.0,7.938168470089029,-0.87705,OTHER,0.004243,0.995757,
cgd7_120-RA-p1,1588,0.104341,0.88289,-,0.053650916746783794,-0.9815450053326321,-0.104341,cAMP-dependent protein kinase regulatory subunit,5690300.0,4860200.0,5326200.0,4965200.0,7409200.0,7277600.0,62398000.0,67738000.0,59572000.0,9671500.0,9723900.0,9455900.0,7.325802908743613,-0.88289,OTHER,0.002148,0.9978520000000001,
cgd6_5350-RA-p1,1589,0.10357999999999999,0.8837799999999999,-,0.05321379073217747,-0.9847240933181248,-0.10357999999999999,ABC transporter protein,10509000.0,10749000.0,7922400.0,6301000.0,7279500.0,12865000.0,59159000.0,49168000.0,46055000.0,12271000.0,11263000.0,12712000.0,7.312201871233972,-0.8837799999999999,OTHER,0.000377,0.9996229999999999,
cgd6_4160-RA-p1,1590,0.09763,0.8942899999999999,-,0.04808477787501031,-1.010416710688995,-0.09763,EF-hands domain containing protein,8697000.0,7159000.0,5311000.0,17361000.0,24563000.0,28167000.0,128370000.0,145720000.0,116350000.0,13125000.0,8012800.0,6136000.0,7.627512474513763,-0.8942899999999999,OTHER,0.011456000000000001,0.9885440000000001,
cgd7_3280-RA-p1,1591,0.09651,0.89591,+,0.04729955772730533,1.0154276843783678,0.09651,ER membrane protein complex subunit 8/9,136280.0,216940.0,0.0,199590.0,196720.0,314130.0,2203000.0,2183300.0,1073500.0,0.0,0.0,349530.0,5.75796446597609,-0.89591,OTHER,0.0011970000000000001,0.9988030000000001,
cgd7_1960-RA-p1,1592,0.092552,0.9033899999999999,-,0.04369227173409242,-1.033614191934536,-0.092552,WD40/YVTN repeat-like+signal peptide-containing protein,300300.0,62733.0,118350.0,729260.0,728380.0,1807100.0,10785000.0,10057000.0,9219200.0,465770.0,427010.0,382120.0,6.4659058587730875,-0.9033899999999999,SP(Sec/SPI),0.993403,0.0065969999999999996,CS pos: 21-22. VCA-YK. Pr: 0.6509
cgd2_1800-RA-p1,1593,0.091173,0.9055700000000001,+,0.042646564486345684,1.0401337547319278,0.091173,DnaJ domain containing protein,300990.0,648080.0,504000.0,134790.0,82716.0,637020.0,20080000.0,20622000.0,16674000.0,6125900.0,6694700.0,6257600.0,6.8171343647195775,-0.9055700000000001,OTHER,0.0009570000000000001,0.999043,
cgd3_2200-RA-p1,1594,0.091054,0.9055700000000001,+,0.042646564486345684,1.0407009709039874,0.091054,Proteasome subunit alpha type,800020.0,601380.0,380840.0,2297400.0,1921300.0,2894800.0,72153000.0,48913000.0,47401000.0,1931900.0,2265200.0,4097300.0,7.189530409927554,-0.9055700000000001,OTHER,0.0033759999999999997,0.996624,
cgd8_540-RA-p1,1595,0.088894,0.90935,+,0.04083931239401861,1.0511275512325875,0.088894,Thrombospondin type-1 (TSP1) repeat containing protein,14279.0,0.0,0.0,18859.0,13374.0,35230.0,5028100.0,1645500.0,2822900.0,68265.0,46079.0,51597.0,5.909564185557255,-0.90935,SP(Sec/SPI),0.9154040000000001,0.084596,CS pos: 19-20. LFG-ES. Pr: 0.5520
cgd6_2720-RA-p1,1596,0.087354,0.91195,+,0.0396005801045345,1.0587172035814083,0.087354,Uncharacterized protein,0.0,0.0,0.0,468890.0,441000.0,505860.0,97908000.0,81808000.0,71835000.0,747730.0,400910.0,231720.0,7.326245561309238,-0.91195,SP(Sec/SPI),0.93868,0.061320000000000006,CS pos: 25-26. CSG-EE. Pr: 0.8733
cgd4_910-RA-p1,1597,0.085685,0.91458,+,0.038351139057003866,1.0670951989332966,0.085685,Histidine phosphatase superfamily clade-2,1645200.0,1142900.0,1079600.0,770210.0,1621900.0,1544000.0,17348000.0,13101000.0,14478000.0,3101400.0,3163800.0,2295000.0,6.708215531999095,-0.91458,SP(Sec/SPI),0.914315,0.085685,CS pos: 22-23. VFG-KF. Pr: 0.7425
cgd5_2180-RA-p1,1598,0.08442899999999999,0.91663,+,0.037379726943495666,1.0735083545980795,0.08442899999999999,Uncharacterized protein,27175.0,35135.0,20500.0,152360.0,152800.0,349560.0,10125000.0,8071600.0,9233700.0,140530.0,147880.0,183110.0,6.377781910932583,-0.91663,OTHER,0.000824,0.9991760000000001,
