,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,log_sum,Prediction,SP(Sec/SPI),OTHER,CS Position,TM,SP,PREDICTION,Gene_id,Gene_acc,SignedRank,log10iBAQ,Desc,t_gondii_ortho,p_falciparum,p_falciparum_ortho,n_caninum_ortho
cgd2_3580-RA-p1,1355,0.284009,1.0,-,-0.000390689249910088,0.5466678973177314,-0.284009,Uncharacterized protein,6.017891197461115,OTHER,0.016452,0.983548,,0,0,o,cgd2_3580-RA-p1,1355,-0.284009,6.017891197461115,Uncharacterized protein,False,False,False,False
cgd6_5410-RA-p1,1356,0.283887,1.0,+,-0.000390689249910088,-0.5468544946088103,0.283887,Uncharacterized Secreted Protein,6.720145378185037,SP(Sec/SPI),0.995476,0.004524,CS pos: 18-19. IYA-TD. Pr: 0.9265,0,Y,n3-13c18/19o,cgd6_5410-RA-p1,1356,0.283887,6.720145378185037,Uncharacterized Secreted Protein,False,False,False,False
cgd3_860-RA-p1,1357,0.28376799999999996,1.0,-,-0.000390689249910088,0.5470365807142918,-0.28376799999999996,ARF/SAR type Small GTPase superfamily,7.9743412574341495,OTHER,0.002291,0.9977090000000001,,0,0,o,cgd3_860-RA-p1,1357,-0.28376799999999996,7.9743412574341495,ARF/SAR type Small GTPase superfamily,True,False,True,True
cgd7_3740-RA-p1,1358,0.282517,1.0,-,-0.000390689249910088,0.5489554140956657,-0.282517,Uncharacterized protein,6.063030961715642,OTHER,0.000676,0.999324,,0,0,o,cgd7_3740-RA-p1,1358,-0.282517,6.063030961715642,Uncharacterized protein,False,False,True,False
cgd7_4540-RA-p1,1359,0.279152,1.0,-,-0.000390689249910088,0.5541592562754816,-0.279152,Uncharacterized protein,7.764939400969516,OTHER,0.0022329999999999997,0.997767,,0,0,o,cgd7_4540-RA-p1,1359,-0.279152,7.764939400969516,Uncharacterized protein,True,False,True,True
cgd4_2400-RA-p1,1360,0.27631500000000003,1.0,+,-0.000390689249910088,-0.5585955383900215,0.27631500000000003,60S ribosomal protein L31,8.074799989785047,OTHER,0.000225,0.999775,,0,0,o,cgd4_2400-RA-p1,1360,0.27631500000000003,8.074799989785047,60S ribosomal protein L31,True,False,True,True
cgd1_530-RA-p1,1361,0.27519099999999996,1.0,+,-0.000390689249910088,-0.5603657736133133,0.27519099999999996,H/ACA ribonucleoprotein complex subunit Nop10,7.0129443093646,OTHER,0.001525,0.998475,,0,0,i,cgd1_530-RA-p1,1361,0.27519099999999996,7.0129443093646,H/ACA ribonucleoprotein complex subunit Nop10,True,False,True,True
cgd4_90-RA-p1,1362,0.275042,1.0,+,-0.000390689249910088,-0.5606009826225341,0.275042,Ribosomal RNA-processing protein 7 with RNA recognition motif domain,5.61073165257986,OTHER,0.000594,0.9994059999999999,,0,0,o,cgd4_90-RA-p1,1362,0.275042,5.61073165257986,Ribosomal RNA-processing protein 7 with RNA recognition motif domain,False,False,False,False
cgd5_1600-RA-p1,1363,0.274629,1.0,-,-0.000390689249910088,0.5612536044809864,-0.274629,Initiation factor 2B-related,5.5499807550234905,OTHER,0.00043099999999999996,0.999569,,0,0,o,cgd5_1600-RA-p1,1363,-0.274629,5.5499807550234905,Initiation factor 2B-related,True,False,True,True
cgd5_440-RA-p1,1364,0.273875,1.0,-,-0.000390689249910088,0.5624476094312383,-0.273875,Adenylate cyclase-associated CAP,8.676989438630656,OTHER,0.0018800000000000002,0.9981200000000001,,0,0,o,cgd5_440-RA-p1,1364,-0.273875,8.676989438630656,Adenylate cyclase-associated CAP,True,False,True,True
cgd6_140-RA-p1,1365,0.273756,1.0,+,-0.000390689249910088,-0.5626363534729741,0.273756,Cation/H+ exchanger (CPA1),6.774296356234116,OTHER,0.001379,0.9986209999999999,,13,0,i21-40o52-75i87-109o115-135i142-165o210-234i241-261o267-287i299-319o331-357i369-389o404-426i862-879o,cgd6_140-RA-p1,1365,0.273756,6.774296356234116,Cation/H+ exchanger (CPA1),True,False,True,True
cgd5_1030-RA-p1,1366,0.271396,1.0,+,-0.000390689249910088,-0.5663965575264267,0.271396,Uncharacterized protein,6.1465000253307505,OTHER,0.0019309999999999998,0.9980690000000001,,0,0,o,cgd5_1030-RA-p1,1366,0.271396,6.1465000253307505,Uncharacterized protein,True,False,False,True
cgd7_2150-RA-p1,1367,0.26954,1.0,-,-0.000390689249910088,0.5693767759680854,-0.26954,emp24/gp25L/p24 family/GOLD dimain,6.096012702854448,SP(Sec/SPI),0.824421,0.17557899999999999,CS pos: 25-26. VYS-AI. Pr: 0.7798,2,0,i12-31o184-204i,cgd7_2150-RA-p1,1367,-0.26954,6.096012702854448,emp24/gp25L/p24 family/GOLD dimain,True,False,True,True
cgd2_2790-RA-p1,1368,0.267952,1.0,+,-0.000390689249910088,-0.5719429970240931,0.267952,ZC3H15/TMA46 family C-terminal domain containing protein,7.018292164241601,OTHER,0.0009289999999999999,0.9990709999999999,,0,0,o,cgd2_2790-RA-p1,1368,0.267952,7.018292164241601,ZC3H15/TMA46 family C-terminal domain containing protein,True,False,True,True
cgd6_2330-RA-p1,1369,0.266532,1.0,-,-0.000390689249910088,0.5742506418377061,-0.266532,Uncharacterized protein,8.549598679537644,SP(Sec/SPI),0.9619139999999999,0.038086,CS pos: 22-23. VSA-NG. Pr: 0.5312,0,Y,n6-17c22/23o,cgd6_2330-RA-p1,1369,-0.266532,8.549598679537644,Uncharacterized protein,False,False,False,False
cgd8_2170-RA-p1,1370,0.26604,1.0,+,-0.000390689249910088,-0.575053060837887,0.26604,Histone H2A,8.515303899742493,OTHER,0.000532,0.999468,,0,0,o,cgd8_2170-RA-p1,1370,0.26604,8.515303899742493,Histone H2A,True,False,True,True
cgd5_2760-RA-p1,1371,0.265809,1.0,-,-0.000390689249910088,0.5754303184114768,-0.265809,Uncharacterized protein,7.339719686845786,OTHER,0.00021899999999999998,0.9997809999999999,,0,0,o,cgd5_2760-RA-p1,1371,-0.265809,7.339719686845786,Uncharacterized protein,False,False,False,False
cgd5_2490-RA-p1,1372,0.265581,1.0,+,-0.000390689249910088,-0.5758029981681537,0.265581,Uncharacterized protein,5.877619621446879,OTHER,0.000556,0.999444,,5,0,i170-190o210-231i238-260o266-288i300-319o,cgd5_2490-RA-p1,1372,0.265581,5.877619621446879,Uncharacterized protein,False,False,False,False
cgd1_1290-RA-p1,1373,0.265453,1.0,+,-0.000390689249910088,-0.5760123621439451,0.265453,Apicomplexa specific secreted protein Pf (23508265),7.2308537760855405,OTHER,0.012842,0.987158,,1,0,o6-27i,cgd1_1290-RA-p1,1373,0.265453,7.2308537760855405,Apicomplexa specific secreted protein Pf (23508265),True,False,True,True
cgd3_460-RA-p1,1374,0.265151,1.0,+,-0.000390689249910088,-0.5765067306285301,0.265151,Glutathione peroxidase,8.124101914030243,OTHER,0.003981,0.9960190000000001,,0,0,o,cgd3_460-RA-p1,1374,0.265151,8.124101914030243,Glutathione peroxidase,True,False,True,True
cgd7_2670-RA-p1,1375,0.264801,1.0,-,-0.000390689249910088,0.577080379150533,-0.264801,Serine/threonine-protein phosphatase,6.88529740949231,OTHER,0.00088,0.9991200000000001,,0,0,o,cgd7_2670-RA-p1,1375,-0.264801,6.88529740949231,Serine/threonine-protein phosphatase,True,False,True,True
cgd7_1910-RA-p1,1376,0.264289,1.0,+,-0.000390689249910088,-0.5779209123080041,0.264289,Coatomer gamma subunit/ adaptor appendage/Ig-like subdomain containng protein,6.957363496606111,OTHER,0.001042,0.998958,,0,0,o,cgd7_1910-RA-p1,1376,0.264289,6.957363496606111,Coatomer gamma subunit/ adaptor appendage/Ig-like subdomain containng protein,True,False,True,True
cgd3_2390-RA-p1,1377,0.262569,1.0,-,-0.000390689249910088,0.5807565498522688,-0.262569,Proliferation-associated protein 2G4 metalloprotease,7.557948089701442,OTHER,0.00044699999999999997,0.999553,,0,0,o,cgd3_2390-RA-p1,1377,-0.262569,7.557948089701442,Proliferation-associated protein 2G4 metalloprotease,True,False,True,True
cgd3_3660-RA-p1,1378,0.261752,1.0,+,-0.000390689249910088,-0.582109991270341,0.261752,BolA protein,6.203244177743427,OTHER,0.000701,0.9992989999999999,,0,0,o,cgd3_3660-RA-p1,1378,0.261752,6.203244177743427,BolA protein,True,False,True,True
cgd7_4480-RA-p1,1379,0.26169499999999996,1.0,+,-0.000390689249910088,-0.5822045750030449,0.26169499999999996,RNA recognition motif domain containing protein,6.818214563088333,OTHER,0.000681,0.9993190000000001,,0,0,o,cgd7_4480-RA-p1,1379,0.26169499999999996,6.818214563088333,RNA recognition motif domain containing protein,False,False,False,False
cgd8_2340-RA-p1,1380,0.260341,1.0,+,-0.000390689249910088,-0.5844574313084251,0.260341,Cold-shock DNA-binding domain-containing protein,8.63077137761885,OTHER,0.001472,0.9985280000000001,,0,0,o,cgd8_2340-RA-p1,1380,0.260341,8.63077137761885,Cold-shock DNA-binding domain-containing protein,False,False,False,True
cgd2_3270-RA-p1,1381,0.259853,1.0,-,-0.000390689249910088,0.5852722648872067,-0.259853,Phosphoglucomutase,5.736239756107087,SP(Sec/SPI),0.9963420000000001,0.003658,CS pos: 20-21. VNA-NE. Pr: 0.9837,0,Y,n4-15c20/21o,cgd2_3270-RA-p1,1381,-0.259853,5.736239756107087,Phosphoglucomutase,True,False,True,True
cgd2_680-RA-p1,1382,0.259307,1.0,-,-0.000390689249910088,0.5861857592802447,-0.259307,Uncharacterized protein,6.069863682675019,OTHER,0.00023999999999999998,0.99976,,0,0,o,cgd2_680-RA-p1,1382,-0.259307,6.069863682675019,Uncharacterized protein,False,False,False,False
cgd2_3000-RA-p1,1383,0.258703,1.0,+,-0.000390689249910088,-0.5871985350411243,0.258703,40S ribosomal protein S16,8.635681413047326,OTHER,0.0007599999999999999,0.99924,,0,0,o,cgd2_3000-RA-p1,1383,0.258703,8.635681413047326,40S ribosomal protein S16,True,False,True,True
cgd4_1650-RA-p1,1384,0.25811799999999996,1.0,-,-0.000390689249910088,0.5881817086366967,-0.25811799999999996,Thioredoxin,8.313599850209721,OTHER,0.0011769999999999999,0.9988229999999999,,0,0,o,cgd4_1650-RA-p1,1384,-0.25811799999999996,8.313599850209721,Thioredoxin,True,False,True,True
cgd4_3970-RA-p1,1385,0.255705,1.0,-,-0.000390689249910088,0.5922607797907191,-0.255705,Uncharacterized protein,6.781507768190683,SP(Sec/SPI),0.606532,0.393468,CS pos: 31-32. ING-DN. Pr: 0.3025,1,Y,n10-22c27/28o832-860i,cgd4_3970-RA-p1,1385,-0.255705,6.781507768190683,Uncharacterized protein,False,False,False,False
cgd7_5060-RA-p1,1386,0.255689,1.0,+,-0.000390689249910088,-0.5922879553606818,0.255689,Ribosomal protein S20,8.609578936541768,OTHER,0.000407,0.9995930000000001,,0,0,o,cgd7_5060-RA-p1,1386,0.255689,8.609578936541768,Ribosomal protein S20,False,False,True,True
cgd3_3950-RA-p1,1387,0.254042,1.0,+,-0.000390689249910088,-0.5950944768432737,0.254042,PUB/UBA-like domain containing protein,7.212283556009632,OTHER,0.00022999999999999998,0.99977,,0,0,o,cgd3_3950-RA-p1,1387,0.254042,7.212283556009632,PUB/UBA-like domain containing protein,True,False,True,True
cgd6_1950-RA-p1,1388,0.253393,1.0,+,-0.000390689249910088,-0.5962053867034216,0.253393,Ribonucleotide reductase,6.022330406728536,OTHER,0.0018219999999999998,0.9981780000000001,,0,0,o,cgd6_1950-RA-p1,1388,0.253393,6.022330406728536,Ribonucleotide reductase,True,False,True,True
cgd5_2900-RA-p1,1389,0.252389,1.0,-,-0.000390689249910088,0.597929577095906,-0.252389,Protein phosphatase C2 (PP2c) domain containing protein,6.729830575420378,OTHER,0.008184,0.991816,,0,0,o,cgd5_2900-RA-p1,1389,-0.252389,6.729830575420378,Protein phosphatase C2 (PP2c) domain containing protein,True,False,False,True
cgd6_470-RA-p1,1390,0.2516,1.0,+,-0.000390689249910088,-0.5992893632267687,0.2516,Acetyl-coenzyme A transporter 1,6.43453992349064,OTHER,0.218871,0.781129,,10,0,i9-32o44-63i75-94o114-133i154-177o206-224i265-285o305-324i336-357o377-404i,cgd6_470-RA-p1,1390,0.2516,6.43453992349064,Acetyl-coenzyme A transporter 1,True,False,True,True
cgd1_1900-RA-p1,1391,0.2506,1.0,-,-0.000390689249910088,0.6010189333418688,-0.2506,Fur1p like uracil phosphoribosyltransferase,6.789362675922592,OTHER,0.000973,0.999027,,0,0,o,cgd1_1900-RA-p1,1391,-0.2506,6.789362675922592,Fur1p like uracil phosphoribosyltransferase,True,False,False,True
cgd7_4050-RA-p1,1392,0.249561,1.0,+,-0.000390689249910088,-0.6028232828044096,0.249561,Ribosomal protein L38,8.520029349516243,OTHER,0.000552,0.999448,,0,0,o,cgd7_4050-RA-p1,1392,0.249561,8.520029349516243,Ribosomal protein L38,True,False,True,True
cgd2_3920-RA-p1,1393,0.249468,1.0,+,-0.000390689249910088,-0.6029851547087862,0.249468,unspecified product,6.485517998455395,OTHER,0.001284,0.9987159999999999,,0,0,o,cgd2_3920-RA-p1,1393,0.249468,6.485517998455395,unspecified product,False,False,True,False
cgd3_180-RA-p1,1394,0.249375,1.0,-,-0.000390689249910088,0.6031470869691765,-0.249375,KOG1666/V-SNARE domain containing protein,6.143639703264035,OTHER,0.0007700000000000001,0.99923,,1,0,o212-230i,cgd3_180-RA-p1,1394,-0.249375,6.143639703264035,KOG1666/V-SNARE domain containing protein,False,False,False,False
cgd8_360-RA-p1,1395,0.249151,1.0,-,-0.000390689249910088,0.6035373653919395,-0.249151,vacuolar ATP synthase subunit E,8.07260277935977,OTHER,0.00015900000000000002,0.999841,,0,0,o,cgd8_360-RA-p1,1395,-0.249151,8.07260277935977,vacuolar ATP synthase subunit E,True,False,True,True
cgd8_4570-RA-p1,1396,0.24729,1.0,-,-0.000390689249910088,0.6067934454366348,-0.24729,Uncharacterized protein,6.42317703690339,OTHER,0.002136,0.997864,,6,0,i54-73o93-115i315-337o357-376i383-399o424-447i,cgd8_4570-RA-p1,1396,-0.24729,6.42317703690339,Uncharacterized protein,False,False,False,False
cgd8_540-RA-p1,1397,0.244673,1.0,+,-0.000390689249910088,-0.6114139529938379,0.244673,Thrombospondin type-1 (TSP1) repeat containing protein,6.375198593802254,SP(Sec/SPI),0.9154040000000001,0.084596,CS pos: 19-20. LFG-ES. Pr: 0.5520,0,Y,n5-14c19/20o,cgd8_540-RA-p1,1397,0.244673,6.375198593802254,Thrombospondin type-1 (TSP1) repeat containing protein,True,False,False,True
cgd8_3263-RA-p1,1398,0.24388600000000002,1.0,-,-0.000390689249910088,0.6128131291543079,-0.24388600000000002,Uncharacterized protein,6.408323084035558,OTHER,0.0015890000000000001,0.998411,,0,0,o,cgd8_3263-RA-p1,1398,-0.24388600000000002,6.408323084035558,Uncharacterized protein,False,False,False,False
cgd7_4470-RA-p1,1399,0.243038,1.0,+,-0.000390689249910088,-0.6143258173478856,0.243038,Tyrosine-protein phosphatase CDC14,6.548908173022452,OTHER,0.0037479999999999996,0.996252,,0,0,o,cgd7_4470-RA-p1,1399,0.243038,6.548908173022452,Tyrosine-protein phosphatase CDC14,True,False,False,True
cgd7_4230-RA-p1,1400,0.24290100000000003,1.0,+,-0.000390689249910088,-0.6145706972426753,0.24290100000000003,Uncharacterized protein,6.062493361564994,OTHER,0.002199,0.997801,,0,0,o,cgd7_4230-RA-p1,1400,0.24290100000000003,6.062493361564994,Uncharacterized protein,False,False,False,False
cgd8_20-RA-p1,1401,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Uncharacterized Secreted Protein (SKSR gene family),6.601551206963064,SP(Sec/SPI),0.610851,0.38914899999999997,CS pos: 28-29. IKG-AE. Pr: 0.2528,0,Y,n9-20c28/29o,cgd8_20-RA-p1,1401,-0.24260199999999998,6.601551206963064,Uncharacterized Secreted Protein (SKSR gene family),False,False,False,False
cgd8_2050-RA-p1,1402,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,RRP5 like protein involved in rRNA biogenesis with 7 S1 domains and 5 HAT repeats,5.116508123737346,OTHER,0.000312,0.9996879999999999,,0,0,o,cgd8_2050-RA-p1,1402,-0.24260199999999998,5.116508123737346,RRP5 like protein involved in rRNA biogenesis with 7 S1 domains and 5 HAT repeats,False,False,False,False
cgd8_2000-RA-p1,1403,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,RNA cytidine acetyltransferase,5.451397493679522,OTHER,0.000796,0.9992040000000001,,0,0,o,cgd8_2000-RA-p1,1403,-0.24260199999999998,5.451397493679522,RNA cytidine acetyltransferase,False,False,True,True
cgd8_880-RA-p1,1404,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Transcription initiation factor TFIIB Sua7p ZnR+2cyclins,5.95756020002679,OTHER,0.00112,0.9988799999999999,,0,0,o,cgd8_880-RA-p1,1404,-0.24260199999999998,5.95756020002679,Transcription initiation factor TFIIB Sua7p ZnR+2cyclins,True,False,True,True
cgd8_1100-RA-p1,1405,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,NRAP like nucleolar RNA associated protein,5.149922858978756,OTHER,0.000793,0.999207,,0,0,o,cgd8_1100-RA-p1,1405,-0.24260199999999998,5.149922858978756,NRAP like nucleolar RNA associated protein,True,False,True,True
cgd8_460-RA-p1,1406,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Metallo-beta-lactamase,5.0477711984278155,OTHER,0.0012259999999999999,0.9987739999999999,,0,0,o,cgd8_460-RA-p1,1406,-0.24260199999999998,5.0477711984278155,Metallo-beta-lactamase,True,False,True,True
cgd8_710-RA-p1,1407,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Myosin motor domain containing protein,4.540869399694936,OTHER,0.000616,0.999384,,0,0,o,cgd8_710-RA-p1,1407,-0.24260199999999998,4.540869399694936,Myosin motor domain containing protein,True,False,True,False
cgd8_4680-RA-p1,1408,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Brix domain containing protein,5.562590224606335,OTHER,0.000309,0.999691,,0,0,o,cgd8_4680-RA-p1,1408,-0.24260199999999998,5.562590224606335,Brix domain containing protein,True,False,True,True
cgd8_4770-RA-p1,1409,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Cleavage/polyadenylation specificity factor A subunit,5.379317606503193,OTHER,0.001418,0.998582,,2,0,o979-998i1005-1023o,cgd8_4770-RA-p1,1409,-0.24260199999999998,5.379317606503193,Cleavage/polyadenylation specificity factor A subunit,False,False,False,False
cgd8_5310-RA-p1,1410,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Uncharacterized Secreted Protein,6.075587286865054,SP(Sec/SPI),0.9543290000000001,0.045670999999999996,CS pos: 19-20. VFS-LT. Pr: 0.7712,0,Y,n5-15c19/20o,cgd8_5310-RA-p1,1410,-0.24260199999999998,6.075587286865054,Uncharacterized Secreted Protein,False,False,False,False
cgd8_2710-RA-p1,1411,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,FAD/NAD(P)-binding domain containing protein,5.273282989535764,OTHER,0.005536,0.9944639999999999,,0,0,o,cgd8_2710-RA-p1,1411,-0.24260199999999998,5.273282989535764,FAD/NAD(P)-binding domain containing protein,False,False,True,False
cgd8_4840-RA-p1,1412,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,SANT/Myb domain/WD40YVTN repeat containing protein,4.800792660934417,OTHER,0.00022200000000000003,0.9997780000000001,,0,0,o,cgd8_4840-RA-p1,1412,-0.24260199999999998,4.800792660934417,SANT/Myb domain/WD40YVTN repeat containing protein,False,False,False,False
cgd8_1460-RA-p1,1413,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,DNA-directed RNA polymerase III subunit Rpc5,4.8693128978237965,OTHER,0.000676,0.999324,,0,0,o,cgd8_1460-RA-p1,1413,-0.24260199999999998,4.8693128978237965,DNA-directed RNA polymerase III subunit Rpc5,True,False,False,True
cgd8_1430-RA-p1,1414,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,PP2C like protein phosphatase,5.496959614280681,OTHER,0.0007639999999999999,0.999236,,0,0,o,cgd8_1430-RA-p1,1414,-0.24260199999999998,5.496959614280681,PP2C like protein phosphatase,False,False,False,False
cgd8_190-RA-p1,1415,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Mak5 pre-mRNA splicing RNA SFII helicase,5.003612020460349,OTHER,0.001463,0.9985370000000001,,0,0,o,cgd8_190-RA-p1,1415,-0.24260199999999998,5.003612020460349,Mak5 pre-mRNA splicing RNA SFII helicase,True,False,True,True
cgd8_2300-RA-p1,1416,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Bromodomain/HAS/DEXDc/SNF2 domain containing protein,5.514251038375394,OTHER,0.0008810000000000001,0.9991190000000001,,0,0,o,cgd8_2300-RA-p1,1416,-0.24260199999999998,5.514251038375394,Bromodomain/HAS/DEXDc/SNF2 domain containing protein,True,False,True,True
cgd8_2920-RA-p1,1417,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Vps60p /Vps20p/snf7 like protein,5.699865175416108,OTHER,0.001482,0.998518,,0,0,o,cgd8_2920-RA-p1,1417,-0.24260199999999998,5.699865175416108,Vps60p /Vps20p/snf7 like protein,False,False,False,False
cgd8_3080-RA-p1,1418,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,HAS/SNF2/Helicase/SANT-associated domain containing protein,4.841024546605484,OTHER,0.000269,0.9997309999999999,,0,0,o,cgd8_3080-RA-p1,1418,-0.24260199999999998,4.841024546605484,HAS/SNF2/Helicase/SANT-associated domain containing protein,True,False,True,True
cgd8_30-RA-p1,1419,0.24260199999999998,1.0,-,-0.000390689249910088,0.6151056231504702,-0.24260199999999998,Uncharacterized Secreted Protein (SKSR gene family),6.528241606013882,SP(Sec/SPI),0.887703,0.11229700000000001,CS pos: 24-25. IGA-EA. Pr: 0.4087,0,Y,n8-18c23/24o,cgd8_30-RA-p1,1419,-0.24260199999999998,6.528241606013882,Uncharacterized Secreted Protein (SKSR gene family),False,False,False,False
